"MRI","Merrill Field","Anchorage","United States","US",61.200000,-149.833333,67,"Verenigde Staten","Anchorage",5879400,6252001
"COI","Merritt Island","Cocoa","United States","US",28.133333,-80.633333,67,"Verenigde Staten",\N,4151440,6252001
"KIC","Mesa Del Rey","King City","United States","US",36.233333,-121.116667,67,"Verenigde Staten",\N,5735043,6252001
"MTX","Metro Field","Fairbanks","United States","US",64.800000,-147.750000,67,"Verenigde Staten","Fairbanks",5861897,6252001
"ZME","Metropark Rail","Newark","United States","US",40.919444,74.169444,67,"Verenigde Staten",\N,5376803,6252001
"PMX","Metropolitan","Palmer","United States","US",42.150000,-72.316667,67,"Verenigde Staten",\N,5871146,6252001
"CAE","Metropolitan Airport","Columbia, SC","United States","US",33.950000,-81.116667,67,"Verenigde Staten",\N,5338800,6252001
"CLC","Metroport","Clearlake","United States","US",29.557500,-95.139167,67,"Verenigde Staten",\N,5337908,6252001
"CEV","Mettle Field","Connersville","United States","US",39.633333,-85.133333,67,"Verenigde Staten",\N,4256085,6252001
"MIO","Miami","Miami","United States","US",10.016667,-73.650000,67,"Verenigde Staten",\N,5304640,6252001
"MIA","Miami International Airport","Miami","United States","US",25.783333,-80.266667,67,"Verenigde Staten",\N,5304640,6252001
"OXD","Miami University","Oxford","United States","US",45.733333,-63.866667,67,"Verenigde Staten",\N,5130319,6252001
"DPG","Michael AAF","Dugway","United States","US",48.583333,-81.016667,67,"Verenigde Staten",\N,5774159,6252001
"MGC","Michigan City Arpt","Michigan City","United States","US",41.700000,-86.816667,67,"Verenigde Staten",\N,4923531,6252001
"ICT","Mid-Continent","Wichita","United States","US",37.650000,-97.433333,67,"Verenigde Staten","Wichita",4281730,6252001
"MAF","Midland International","Midland","United States","US",31.942500,-102.201944,67,"Verenigde Staten",\N,5803357,6252001
"MDW","Midway","Chicago","United States","US",41.783333,-87.750000,67,"Verenigde Staten","Chicago",4887398,6252001
"RED","Mifflin County","Reedsville","United States","US",40.683333,-77.616667,67,"Verenigde Staten",\N,5268583,6252001
"GNT","Milan","Grants","United States","US",35.150000,-107.866667,67,"Verenigde Staten",\N,5469841,6252001
"MLF","Milford","Milford","United States","US",38.433333,-113.016667,67,"Verenigde Staten",\N,5543146,6252001
"RCT","Miller Field","Reed City","United States","US",43.900000,-85.516667,67,"Verenigde Staten",\N,5006946,6252001
"VTN","Miller Field","Valentine","United States","US",42.850000,-100.550000,67,"Verenigde Staten",\N,5700344,6252001
"NQA","Millington Regional Jetport","Millington, TN","United States","US",35.356667,-89.870278,67,"Verenigde Staten",\N,5002100,6252001
"MLT","Millinocket","Millinocket","United States","US",45.650000,-68.700000,67,"Verenigde Staten",\N,4972220,6252001
"MIV","Millville","Millville","United States","US",39.366667,-75.083333,67,"Verenigde Staten",\N,5778379,6252001
"ZML","Milwaukee General Mitchell","Milwaukee,","United States","US",32.466667,171.916667,67,"Verenigde Staten","Milwaukee",5263045,6252001
"MWL","Mineral Wells Arpt","Mineral Wells","United States","US",32.783333,-98.066667,67,"Verenigde Staten",\N,4711647,6252001
"SJC","Mineta San Jose International Airport","San Jose","United States","US",37.352778,-121.919444,1,"Verenigde Staten","San José",5392171,6252001
"MSP","Minneapolis - St. Paul Intl","Minneapolis","United States","US",44.883333,-93.216944,67,"Verenigde Staten","Minneapolis",5037649,6252001
"MIB","Minot AFB","Minot","United States","US",47.666667,4.866667,67,"Verenigde Staten",\N,5690532,6252001
"MNT","Minto","Minto","United States","US",64.900000,-149.166667,67,"Verenigde Staten",\N,\N,6252001
"MMN","Minute Man Airfield","Stow","United States","US",42.433333,-71.502778,67,"Verenigde Staten",\N,5173171,6252001
"NKX","Miramar MCAS","San Diego","United States","US",32.868333,-117.142500,67,"Verenigde Staten","San Diego",5391811,6252001
"LVM","Mission Field","Livingston","United States","US",45.666667,-110.566667,67,"Verenigde Staten",\N,5663049,6252001
"MSO","Missoula International","Missoula","United States","US",46.916667,-114.083333,67,"Verenigde Staten",\N,5666639,6252001
"BFM","Mob Aerospace","Mobile","United States","US",47.250000,-52.850000,67,"Verenigde Staten","Mobile",4076598,6252001
"MBY","Moberly","Moberly","United States","US",39.466667,-92.433333,67,"Verenigde Staten",\N,4398730,6252001
"MOB","Mobile Regional Airport","Alabama, AL","United States","US",30.691111,-88.242778,67,"Verenigde Staten",\N,\N,6252001
"MBG","Mobridge","Mobridge","United States","US",34.741667,73.625000,67,"Verenigde Staten",\N,5767189,6252001
"NUQ","Moffett Field","Mountain View","United States","US",37.383333,-122.066667,67,"Verenigde Staten",\N,5851253,6252001
"MKK","Molokai","Hoolehua","United States","US",21.166667,-157.116667,67,"Verenigde Staten",\N,\N,6252001
"ECS","Mondell","Newcastle","United States","US",43.883333,-104.316667,67,"Verenigde Staten",\N,5833349,6252001
"BLM","Monmouth Executive Airport","Belmar - Farmingdale","United States","US",40.185556,-74.123611,67,"Verenigde Staten",\N,\N,6252001
"MVC","Monroe - Walton County","Monroeville","United States","US",10.100000,18.750000,67,"Verenigde Staten",\N,5201734,6252001
"MTP","Montauk Airport","Montauk","United States","US",41.083333,-71.916667,67,"Verenigde Staten",\N,5127321,6252001
"MRY","Monterey Peninsula","Monterey","United States","US",36.583333,-121.850000,67,"Verenigde Staten",\N,5374361,6252001
"MVE","Montevideo-Chippewa","Montevideo, MN","United States","US",44.969167,-95.710278,67,"Verenigde Staten",\N,5038018,6252001
"CEZ","Montezuma County","Cortez","United States","US",37.316667,-108.633333,67,"Verenigde Staten",\N,5418104,6252001
"CXO","Montgomery Co","Conroe","United States","US",30.316667,-95.450000,67,"Verenigde Staten",\N,4682991,6252001
"GAI","Montgomery County","Gaithersburg","United States","US",39.168333,-77.166111,67,"Verenigde Staten",\N,4355843,6252001
"MYF","Montgomery Field","San Diego","United States","US",32.800000,-117.133333,67,"Verenigde Staten","San Diego",5391811,6252001
"MTJ","Montrose Regional Airport","Montrose","United States","US",38.509722,-107.894167,67,"Verenigde Staten",\N,5431710,6252001
"QMV","Montvale","Montvale","United States","US",43.866667,1.600000,67,"Verenigde Staten",\N,5101361,6252001
"MVM","Monument Valley","Kayenta, AZ","United States","US",36.709722,-110.236667,67,"Verenigde Staten",\N,5300830,6252001
"GMV","Monument Valley","Monument Valley Gldngs","United States","US",-2.616667,152.016667,67,"Verenigde Staten",\N,\N,6252001
"VAD","Moody AFB","Valdosta","United States","US",46.286111,12.437778,67,"Verenigde Staten",\N,4228147,6252001
"MOR","Moore-Murrell","Morristown","United States","US",36.183333,-83.366667,67,"Verenigde Staten",\N,5238755,6252001
"CFT","Morenci","Clifton","United States","US",32.950000,-109.200000,67,"Verenigde Staten",\N,5417258,6252001
"MGW","Morgantown","Morgantown","United States","US",39.633333,-79.916667,67,"Verenigde Staten",\N,4815352,6252001
"MVL","Morrisville-Stowe","Stowe","United States","US",44.583333,-72.625000,67,"Verenigde Staten",\N,5214449,6252001
"KMY","Moser Bay","Moser Bay","United States","US",57.000000,-154.166667,67,"Verenigde Staten",\N,\N,6252001
"MGR","Moultrie Municipal","Moultrie","United States","US",31.083333,-83.800000,67,"Verenigde Staten",\N,4210397,6252001
"MPS","Mount Pleasant","Mount Pleasant","United States","US",33.150000,-94.966667,67,"Verenigde Staten",\N,5543514,6252001
"MUU","Mount Union","Mount Union","United States","US",40.383333,-77.883333,67,"Verenigde Staten",\N,5202382,6252001
"MWS","Mount Wilson","Mount Wilson","United States","US",51.916667,-2.866667,67,"Verenigde Staten",\N,\N,6252001
"WMH","Mountain Home","Mountain Home","United States","US",36.366667,-92.466667,67,"Verenigde Staten",\N,5601615,6252001
"MOU","Mountain Village","Mountain Village","United States","US",62.083333,-163.733333,67,"Verenigde Staten",\N,5432105,6252001
"MCL","Mt Mckinley","Mt Mckinley","United States","US",63.733333,-148.900000,67,"Verenigde Staten",\N,\N,6252001
"MSD","Mt Pleasant","Mt Pleasant","United States","US",39.524722,-111.474444,67,"Verenigde Staten",\N,\N,6252001
"MPO","Mt Pocono","Mt Pocono","United States","US",41.133333,-75.366667,67,"Verenigde Staten",\N,\N,6252001
"MVN","Mt Vernon-Outland","Mt Vernon","United States","US",38.316667,-88.866667,67,"Verenigde Staten",\N,\N,6252001
"CDV","Mudhole Smith","Cordova","United States","US",60.483333,-145.483333,67,"Verenigde Staten",\N,5859888,6252001
"MUI","Muir AAF","Fort Indiantown","United States","US",19.833333,-72.500000,67,"Verenigde Staten",\N,\N,6252001
"MHN","Mullen","Mullen","United States","US",42.050000,-101.066667,67,"Verenigde Staten",\N,\N,6252001
"ABR","Municipal","Aberdeen","United States","US",45.450000,-98.433333,67,"Verenigde Staten",\N,5785243,6252001
"ABI","Municipal","Abilene","United States","US",32.416667,-99.683333,67,"Verenigde Staten","Abilene",4669635,6252001
"AFO","Municipal","Afton","United States","US",42.716667,-110.933333,67,"Verenigde Staten",\N,5816861,6252001
"AIK","Municipal","Aiken","United States","US",33.650000,-81.683333,67,"Verenigde Staten",\N,4569067,6252001
"ALM","Municipal","Alamogordo","United States","US",32.833333,-106.000000,67,"Verenigde Staten",\N,5454627,6252001
"ALS","Municipal","Alamosa","United States","US",37.433333,-105.866667,67,"Verenigde Staten",\N,5411479,6252001
"AXS","Municipal","Altus","United States","US",34.702778,-99.333333,67,"Verenigde Staten",\N,4529292,6252001
"AHH","Municipal","Amery","United States","US",45.283333,-92.366667,67,"Verenigde Staten",\N,5243872,6252001
"AID","Municipal","Anderson","United States","US",32.400000,34.866667,67,"Verenigde Staten",\N,5558857,6252001
"ARB","Municipal","Ann Arbor, MI","United States","US",42.223056,-83.745556,67,"Verenigde Staten","Ann Arbor",4984247,6252001
"AAF","Municipal","Apalachicola","United States","US",29.733333,-85.033333,67,"Verenigde Staten",\N,4146148,6252001
"AHF","Municipal","Arapahoe","United States","US",15.316667,-88.883333,67,"Verenigde Staten",\N,5817340,6252001
"AIO","Municipal","Atlantic","United States","US",41.400000,-95.016667,67,"Verenigde Staten",\N,4847385,6252001
"AVO","Municipal","Avon Park","United States","US",27.600000,-81.516667,67,"Verenigde Staten",\N,4146440,6252001
"BVX","Municipal","Batesville","United States","US",35.766667,-91.650000,67,"Verenigde Staten",\N,4672600,6252001
"BBB","Municipal","Benson","United States","US",45.316667,-95.600000,67,"Verenigde Staten",\N,5771337,6252001
"HKA","Municipal","Blytheville","United States","US",35.933333,-89.916667,67,"Verenigde Staten",\N,4102412,6252001
"WBU","Municipal","Boulder","United States","US",40.033333,-105.233333,67,"Verenigde Staten",\N,5641473,6252001
"TTO","Municipal","Britton","United States","US",45.800000,-97.750000,67,"Verenigde Staten",\N,5226523,6252001
"BYG","Municipal","Buffalo","United States","US",44.350000,-106.700000,67,"Verenigde Staten",\N,5819881,6252001
"BUB","Municipal","Burwell","United States","US",41.783333,-99.133333,67,"Verenigde Staten",\N,5064937,6252001
"CAR","Municipal","Caribou","United States","US",46.866667,-68.016667,67,"Verenigde Staten",\N,4960140,6252001
"CGZ","Municipal","Casa Grande","United States","US",32.883333,-111.750000,67,"Verenigde Staten",\N,5288636,6252001
"GHM","Municipal","Centerville","United States","US",35.783333,-87.466667,67,"Verenigde Staten",\N,5772654,6252001
"ENL","Municipal","Centralia","United States","US",38.516667,-89.091667,67,"Verenigde Staten",\N,5789683,6252001
"CCY","Municipal","Charles City","United States","US",43.066667,-92.666667,67,"Verenigde Staten",\N,4851163,6252001
"CHK","Municipal","Chickasha","United States","US",35.033333,-97.966667,67,"Verenigde Staten",\N,4533029,6252001
"CNH","Municipal","Claremont","United States","US",43.366667,-72.366667,67,"Verenigde Staten",\N,5337696,6252001
"ICL","Municipal","Clarinda","United States","US",40.733333,-95.033333,67,"Verenigde Staten",\N,4851762,6252001
"CLK","Municipal","Clinton","United States","US",43.600000,-81.533333,67,"Verenigde Staten",\N,5773001,6252001
"CVN","Municipal","Clovis","United States","US",34.416667,-103.083333,67,"Verenigde Staten",\N,5462393,6252001
"CFV","Municipal","Coffeyville","United States","US",17.533333,-88.166667,67,"Verenigde Staten",\N,4269789,6252001
"CBK","Municipal","Colby","United States","US",39.416667,-101.050000,67,"Verenigde Staten",\N,5445194,6252001
"CUS","Municipal","Columbus","United States","US",31.833333,-107.633333,67,"Verenigde Staten",\N,5645893,6252001
"CBF","Municipal","Council Bluffs","United States","US",41.266667,-95.866667,67,"Verenigde Staten",\N,4852832,6252001
"CSQ","Municipal","Creston","United States","US",41.066667,-94.366667,67,"Verenigde Staten",\N,5151415,6252001
"CKN","Municipal","Crookston","United States","US",47.850000,-96.616667,67,"Verenigde Staten",\N,5023465,6252001
"CRT","Municipal","Crossett","United States","US",33.133333,-91.966667,67,"Verenigde Staten",\N,4107198,6252001
"CUH","Municipal","Cushing","United States","US",35.983333,-96.766667,67,"Verenigde Staten",\N,4961976,6252001
"DNN","Municipal","Dalton","United States","US",34.716667,-84.866667,67,"Verenigde Staten",\N,5186267,6252001
"DAN","Municipal","Danville","United States","US",36.566667,-79.350000,67,"Verenigde Staten",\N,5341531,6252001
"DEH","Municipal","Decorah","United States","US",43.316667,-91.833333,67,"Verenigde Staten",\N,4853608,6252001
"DNS","Municipal","Denison","United States","US",41.983333,-95.383333,67,"Verenigde Staten",\N,4853757,6252001
"DTL","Municipal","Detroit Lakes","United States","US",46.833333,-95.883333,67,"Verenigde Staten",\N,5024237,6252001
"DLG","Municipal","Dillingham","United States","US",59.066667,-158.466667,67,"Verenigde Staten",\N,5860695,6252001
"DBN","Municipal","Dublin","United States","US",32.550000,-82.983333,67,"Verenigde Staten",\N,5344157,6252001
"DBQ","Municipal","Dubuque","United States","US",42.400000,-90.716667,67,"Verenigde Staten",\N,4854529,6252001
"ETN","Municipal","Eastland","United States","US",32.416667,-98.800000,67,"Verenigde Staten",\N,4688071,6252001
"EDE","Municipal","Edenton","United States","US",36.066667,-76.650000,67,"Verenigde Staten",\N,4464897,6252001
"ELK","Municipal","Elk City","United States","US",35.400000,-99.416667,67,"Verenigde Staten",\N,4535823,6252001
"EKI","Municipal","Elkhart","United States","US",41.716667,-85.983333,67,"Verenigde Staten",\N,5445338,6252001
"ETS","Municipal","Enterprise","United States","US",31.316667,-85.850000,67,"Verenigde Staten",\N,5774535,6252001
"EST","Municipal","Estherville","United States","US",43.400000,-94.833333,67,"Verenigde Staten",\N,4855709,6252001
"FBY","Municipal","Fairbury","United States","US",40.133333,-97.183333,67,"Verenigde Staten",\N,5067896,6252001
"FFL","Municipal","Fairfield","United States","US",40.933333,-91.950000,67,"Verenigde Staten",\N,5347335,6252001
"FLX","Municipal","Fallon","United States","US",39.466667,-118.769444,67,"Verenigde Staten",\N,5503914,6252001
"FBL","Municipal","Faribault","United States","US",44.333333,-93.316667,67,"Verenigde Staten",\N,5026291,6252001
"FMN","Municipal","Farmington","United States","US",36.750000,-108.233333,67,"Verenigde Staten",\N,5774662,6252001
"FAY","Municipal","Fayetteville","United States","US",35.000000,-78.883333,67,"Verenigde Staten",\N,5116968,6252001
"FYM","Municipal","Fayetteville","United States","US",35.150000,-86.583333,67,"Verenigde Staten",\N,5116968,6252001
"FIL","Municipal","Fillmore","United States","US",38.966667,-112.333333,67,"Verenigde Staten",\N,5539097,6252001
"FXY","Municipal","Forest City","United States","US",43.266667,-93.650000,67,"Verenigde Staten",\N,5189963,6252001
"FCY","Municipal","Forrest City","United States","US",34.950000,-90.766667,67,"Verenigde Staten",\N,4111382,6252001
"FMS","Municipal","Fort Madison","United States","US",40.650000,-91.316667,67,"Verenigde Staten",\N,4857507,6252001
"FSK","Municipal","Fort Scott","United States","US",37.800000,-94.766667,67,"Verenigde Staten",\N,4271690,6252001
"FKN","Municipal","Franklin","United States","US",36.683333,-76.916667,67,"Verenigde Staten",\N,5253710,6252001
"FDR","Municipal","Frederick","United States","US",34.350000,-98.983333,67,"Verenigde Staten",\N,5577217,6252001
"FET","Municipal","Fremont","United States","US",41.433333,-96.500000,67,"Verenigde Staten","Fremont",5350734,6252001
"FRH","Municipal","French Lick","United States","US",38.550000,-86.616667,67,"Verenigde Staten",\N,4257770,6252001
"FUL","Municipal","Fullerton","United States","US",33.866667,-117.966667,67,"Verenigde Staten","Fullerton",5351247,6252001
"GAD","Municipal","Gadsden","United States","US",33.966667,-86.083333,67,"Verenigde Staten",\N,5550161,6252001
"GLE","Municipal","Gainesville","United States","US",45.400000,2.900000,67,"Verenigde Staten",\N,4760363,6252001
"GDM","Municipal","Gardner","United States","US",42.566667,-72.000000,67,"Verenigde Staten",\N,4937557,6252001
"GLW","Municipal","Glasgow","United States","US",37.033333,-85.950000,67,"Verenigde Staten",\N,5654320,6252001
"GVE","Municipal","Gordonsville","United States","US",38.150000,-78.166667,67,"Verenigde Staten",\N,4761471,6252001
"GTG","Municipal","Grantsburg","United States","US",45.783333,-92.683333,67,"Verenigde Staten",\N,5254880,6252001
"GRE","Municipal","Greenville","United States","US",38.883333,-89.416667,67,"Verenigde Staten",\N,5564488,6252001
"GCY","Municipal","Greenville","United States","US",36.183333,-82.816667,67,"Verenigde Staten",\N,5564488,6252001
"HNS","Municipal","Haines","United States","US",59.250000,-135.516667,67,"Verenigde Staten",\N,5846901,6252001
"HPT","Municipal","Hampton","United States","US",42.750000,-93.200000,67,"Verenigde Staten",\N,5098787,6252001
"HVS","Municipal","Hartsville","United States","US",34.400000,-80.116667,67,"Verenigde Staten",\N,4628109,6252001
"HYS","Municipal","Hays","United States","US",38.850000,-99.266667,67,"Verenigde Staten",\N,4470384,6252001
"HYR","Municipal","Hayward","United States","US",46.033333,-91.450000,67,"Verenigde Staten","Hayward",5355933,6252001
"HUS","Municipal","Hughes","United States","US",66.033333,-154.233333,67,"Verenigde Staten",\N,4115578,6252001
"HBO","Municipal","Humboldt","United States","US",40.166667,-95.950000,67,"Verenigde Staten",\N,4861335,6252001
"HNB","Municipal","Huntingburg","United States","US",38.300000,-86.950000,67,"Verenigde Staten",\N,4259271,6252001
"IDG","Municipal","Ida Grove","United States","US",42.350000,-95.466667,67,"Verenigde Staten",\N,4861464,6252001
"IRB","Municipal","Iraan","United States","US",30.900000,-101.900000,67,"Verenigde Staten",\N,5523798,6252001
"IJX","Municipal","Jacksonville","United States","US",39.766667,-90.233333,67,"Verenigde Staten",\N,5733409,6252001
"AFN","Municipal","Jaffrey","United States","US",42.800000,-72.000000,67,"Verenigde Staten",\N,5088061,6252001
"EFW","Municipal","Jefferson","United States","US",42.016667,-94.383333,67,"Verenigde Staten",\N,5733532,6252001
"JOT","Municipal","Joliet","United States","US",41.533333,-88.083333,67,"Verenigde Staten","Joliet",4898015,6252001
"KLG","Municipal","Kalskag","United States","US",61.533333,-160.366667,67,"Verenigde Staten",\N,\N,6252001
"KNT","Municipal","Kennett","United States","US",36.233333,-90.050000,67,"Verenigde Staten",\N,4393451,6252001
"ILE","Municipal","Killeen","United States","US",31.150000,-97.716667,67,"Verenigde Staten",\N,4703223,6252001
"IRK","Municipal","Kirksville","United States","US",40.100000,-92.550000,67,"Verenigde Staten",\N,5055787,6252001
"KDK","Municipal","Kodiak","United States","US",57.800000,-152.383333,67,"Verenigde Staten",\N,5866583,6252001
"LSE","Municipal","La Crosse","United States","US",43.883333,-91.250000,67,"Verenigde Staten",\N,5258957,6252001
"LCI","Municipal","Laconia","United States","US",43.566667,-71.416667,67,"Verenigde Staten",\N,5088438,6252001
"LCH","Municipal","Lake Charles","United States","US",30.116667,-93.216667,67,"Verenigde Staten",\N,4330236,6252001
"XES","Municipal","Lake Geneva","United States","US",42.566667,-88.416667,67,"Verenigde Staten",\N,5259169,6252001
"HII","Municipal","Lake Havasu City","United States","US",34.568333,-114.355278,67,"Verenigde Staten",\N,5301388,6252001
"LAL","Municipal","Lakeland","United States","US",28.083333,-81.950000,67,"Verenigde Staten",\N,5123872,6252001
"LPO","Municipal","Laporte","United States","US",41.600000,-86.716667,67,"Verenigde Staten",\N,5578877,6252001
"LRU","Municipal","Las Cruces, NM","United States","US",32.300000,-106.933333,67,"Verenigde Staten",\N,5475352,6252001
"LWV","Municipal","Lawrenceville","United States","US",38.766667,-87.600000,67,"Verenigde Staten",\N,5100356,6252001
"LAW","Municipal","Lawton","United States","US",34.566667,-98.416667,67,"Verenigde Staten",\N,4998956,6252001
"LRJ","Municipal","Lemars","United States","US",42.783333,-96.150000,67,"Verenigde Staten",\N,\N,6252001
"LWT","Municipal","Lewistown","United States","US",47.050000,-109.466667,67,"Verenigde Staten",\N,5662162,6252001
"LBL","Municipal","Liberal","United States","US",37.050000,-100.966667,67,"Verenigde Staten",\N,5445820,6252001
"LIC","Municipal","Limon","United States","US",39.266667,-103.683333,67,"Verenigde Staten",\N,5428504,6252001
"MQB","Municipal","Macomb","United States","US",40.450000,-90.616667,67,"Verenigde Staten",\N,4900817,6252001
"AGO","Municipal","Magnolia","United States","US",33.233333,-93.216667,67,"Verenigde Staten",\N,4708747,6252001
"MHK","Municipal","Manhattan","United States","US",39.133333,-96.666667,67,"Verenigde Staten",\N,5664535,6252001
"MXA","Municipal","Manila","United States","US",4.766667,-74.433333,67,"Verenigde Staten",\N,4120426,6252001
"MTW","Municipal","Manitowoc","United States","US",44.116667,-87.666667,67,"Verenigde Staten",\N,5261585,6252001
"MKT","Municipal","Mankato","United States","US",44.150000,-93.983333,67,"Verenigde Staten",\N,5036420,6252001
"MRF","Municipal","Marfa","United States","US",30.233333,-103.866667,67,"Verenigde Staten",\N,5525775,6252001
"MNN","Municipal","Marion","United States","US",40.616667,-83.066667,67,"Verenigde Staten",\N,5261872,6252001
"MIW","Municipal","Marshalltown","United States","US",42.116667,-92.916667,67,"Verenigde Staten",\N,4866371,6252001
"MFI","Municipal","Marshfield","United States","US",44.637500,-90.188889,67,"Verenigde Staten",\N,5261969,6252001
"RRL","Municipal","Merrill","United States","US",-34.683333,149.216667,67,"Verenigde Staten",\N,5262680,6252001
"MLS","Municipal","Miles City","United States","US",46.433333,-105.883333,67,"Verenigde Staten",\N,5666176,6252001
"MHE","Municipal","Mitchell","United States","US",43.766667,-98.033333,67,"Verenigde Staten",\N,5697633,6252001
"MOD","Municipal","Modesto, CA","United States","US",37.625833,-120.954444,67,"Verenigde Staten","Modesto",5373900,6252001
"MLU","Municipal","Monroe","United States","US",32.500000,-92.033333,67,"Verenigde Staten",\N,5803786,6252001
"MXO","Municipal","Monticello","United States","US",40.650000,15.016667,67,"Verenigde Staten",\N,5543377,6252001
"MOX","Municipal","Morris","United States","US",-16.166389,38.721944,67,"Verenigde Staten",\N,5038252,6252001
"MMU","Municipal","Morristown","United States","US",40.800000,-74.416667,67,"Verenigde Staten",\N,5238755,6252001
"MOP","Municipal","Mount Pleasant","United States","US",43.616667,-84.733333,67,"Verenigde Staten",\N,5543514,6252001
"MPZ","Municipal","Mt Pleasant","United States","US",40.966667,-91.550000,67,"Verenigde Staten",\N,\N,6252001
"ENN","Municipal","Nenana","United States","US",64.550000,-149.083333,67,"Verenigde Staten",\N,\N,6252001
"RNH","Municipal","New Richmond","United States","US",45.116667,-92.533333,67,"Verenigde Staten",\N,5264475,6252001
"TNU","Municipal","Newton","United States","US",41.700000,-93.050000,67,"Verenigde Staten",\N,5101848,6252001
"OCE","Municipal","Ocean City","United States","US",38.316667,-75.116667,67,"Verenigde Staten",\N,4503351,6252001
"OCN","Municipal","Oceanside","United States","US",33.217222,-117.352778,67,"Verenigde Staten","Oceanside",5378771,6252001
"OGD","Municipal","Ogden","United States","US",41.200000,-112.016667,67,"Verenigde Staten",\N,5779206,6252001
"OLE","Municipal","Olean","United States","US",42.233333,-78.366667,67,"Verenigde Staten",\N,5129780,6252001
"OMK","Municipal","Omak","United States","US",48.400000,-119.533333,67,"Verenigde Staten",\N,5805734,6252001
"ONL","Municipal","Oneill","United States","US",42.450000,-98.650000,67,"Verenigde Staten",\N,\N,6252001
"ONH","Municipal","Oneonta","United States","US",42.450000,-75.116667,67,"Verenigde Staten",\N,5129852,6252001
"OGB","Municipal","Orangeburg","United States","US",33.450000,-80.850000,67,"Verenigde Staten",\N,5129923,6252001
"OEO","Municipal","Osceola","United States","US",45.316667,-92.700000,67,"Verenigde Staten",\N,5265824,6252001
"OOA","Municipal","Oskaloosa","United States","US",41.283333,-92.633333,67,"Verenigde Staten",\N,4870239,6252001
"PSP","Municipal","Palm Springs","United States","US",33.833333,-116.500000,67,"Verenigde Staten","Palm Springs",5380668,6252001
"PAQ","Municipal","Palmer","United States","US",61.600000,-149.116667,67,"Verenigde Staten",\N,5871146,6252001
"PGR","Municipal","Paragould","United States","US",36.050000,-90.500000,67,"Verenigde Staten",\N,4125388,6252001
"PRO","Municipal","Perry","United States","US",18.600000,-74.050000,67,"Verenigde Staten",\N,5779613,6252001
"PTB","Municipal","Petersburg","United States","US",37.183333,-77.516667,67,"Verenigde Staten",\N,5556338,6252001
"PTS","Municipal","Pittsburg","United States","US",37.450000,-94.733333,67,"Verenigde Staten",\N,5383465,6252001
"POH","Municipal","Pocahontas","United States","US",42.750000,-94.650000,67,"Verenigde Staten",\N,4871727,6252001
"PCD","Municipal","Prairie Du Chien","United States","US",43.016667,-91.116667,67,"Verenigde Staten",\N,5268002,6252001
"PQI","Municipal","Presque Isle","United States","US",46.683333,-68.050000,67,"Verenigde Staten",\N,4975966,6252001
"UIN","Municipal","Quincy","United States","US",39.933333,-91.183333,67,"Verenigde Staten",\N,5807713,6252001
"RKW","Municipal","Rockwood","United States","US",35.916667,-84.683333,67,"Verenigde Staten",\N,5007451,6252001
"RBG","Municipal","Roseburg","United States","US",43.233333,-123.350000,67,"Verenigde Staten",\N,5749352,6252001
"RUI","Municipal","Ruidoso","United States","US",33.416667,-105.583333,67,"Verenigde Staten",\N,5488598,6252001
"STC","Municipal","Saint Cloud","United States","US",45.583333,-94.183333,67,"Verenigde Staten",\N,5044407,6252001
"SGU","Municipal","Saint George","United States","US",37.083333,-113.600000,67,"Verenigde Staten",\N,5546220,6252001
"SDP","Municipal","Sand Point","United States","US",55.316667,-160.516667,67,"Verenigde Staten",\N,\N,6252001
"SBA","Municipal","Santa Barbara, CA","United States","US",33.426111,-119.840278,67,"Verenigde Staten","Santa Barbara",5392952,6252001
"SNL","Municipal","Shawnee","United States","US",35.316667,-96.916667,67,"Verenigde Staten",\N,4551177,6252001
"FHU","Municipal","Sierra Vista","United States","US",31.588333,-110.344444,67,"Verenigde Staten",\N,5314328,6252001
"SGY","Municipal","Skagway","United States","US",59.483333,-135.300000,67,"Verenigde Staten",\N,\N,6252001
"SPW","Municipal","Spencer","United States","US",43.166667,-95.183333,67,"Verenigde Staten",\N,5273956,6252001
"SVH","Municipal","Statesville","United States","US",35.766667,-80.950000,67,"Verenigde Staten",\N,4493316,6252001
"SLB","Municipal","Storm Lake","United States","US",42.600000,-95.233333,67,"Verenigde Staten",\N,4877655,6252001
"SUM","Municipal","Sumter","United States","US",33.900000,-80.116667,67,"Verenigde Staten",\N,4597948,6252001
"TVI","Municipal","Thomasville","United States","US",51.566667,8.133333,67,"Verenigde Staten",\N,4494942,6252001
"TOR","Municipal","Torrington","United States","US",51.800000,-1.600000,67,"Verenigde Staten",\N,5841207,6252001
"TOI","Municipal","Troy","United States","US",54.912778,70.348056,67,"Verenigde Staten",\N,5216183,6252001
"TCS","Municipal","Truth Or Consequences","United States","US",50.033333,7.433333,67,"Verenigde Staten",\N,5495292,6252001
"VDZ","Municipal","Valdez","United States","US",61.133333,-146.233333,67,"Verenigde Staten",\N,5877389,6252001
"VRB","Municipal","Vero Beach","United States","US",27.650000,-80.416667,67,"Verenigde Staten",\N,4176409,6252001
"VDI","Municipal","Vidalia","United States","US",32.216667,-82.400000,67,"Verenigde Staten",\N,4344599,6252001
"ACT","Municipal","Waco","United States","US",31.616667,-97.233333,67,"Verenigde Staten","Waco",4739526,6252001
